player_name,age,position,club_involved,fee,transfer_period,year,season
Alberto Comazzi,22,Centre-Back,Calcio Monza,0.0,in,Summer,2001,2001/2002
Felice Evacuo,18,Centre-Forward,FC Turris 1944,0.0,in,Summer,2001,2001/2002
Emanuele Matzuzzi,25,midfield,Sampdoria,0.0,in,Summer,2001,2001/2002
Pavel Nedved,28,Left Midfield,Juventus,45000000.0,out,Summer,2001,2001/2002
Juan Sebastián Verón,26,Central Midfield,Man Utd,42600000.0,out,Summer,2001,2001/2002
Marcelo Salas,26,Centre-Forward,Juventus,25000000.0,out,Summer,2001,2001/2002
Fabrizio Ravanelli,32,Centre-Forward,Derby,0.0,out,Summer,2001,2001/2002
Marcello Fiorentini,20,Central Midfield,AC Montichiari,0.0,out,Summer,2001,2001/2002
Maurizio Domizzi,21,Centre-Back,Milan,0.0,out,Summer,2001,2001/2002
Giampaolo Iacobellis,18,defence,Fasano,0.0,out,Summer,2001,2001/2002
Giorgio Santarelli,20,Right-Back,Avellino,0.0,out,Summer,2001,2001/2002
Andrea Luciani,19,midfield,Salernitana,0.0,out,Summer,2001,2001/2002
Emanuele Verdesca,18,attack,Castel di Sangro,0.0,out,Summer,2001,2001/2002
Emanuele Matzuzzi,25,midfield,Reggiana,0.0,out,Summer,2001,2001/2002
Daniel Ola,18,Centre-Back,Chievo Verona,0.0,out,Summer,2001,2001/2002
Daniele Ruggiu,20,attack,Cittadella,0.0,out,Summer,2001,2001/2002
Roberto Baronio,23,Defensive Midfield,Fiorentina,0.0,out,Summer,2001,2001/2002
Emanuele Pesaresi,24,Left-Back,Benfica,0.0,out,Summer,2001,2001/2002
Paolo Orlandoni,28,Goalkeeper,Reggina,0.0,out,Summer,2001,2001/2002
Darko Kovacevic,28,Centre-Forward,Real Sociedad,6600000.0,out,Winter,2001,2001/2002
Daniel Ola,19,Centre-Back,L'Aquila,0.0,out,Winter,2001,2001/2002
Bernardo Corradi,26,Centre-Forward,Inter,10000000.0,in,Summer,2002,2002/2003
Massimo Oddo,26,Right-Back,Hellas Verona,1500000.0,in,Summer,2002,2002/2003
Enrico Chiesa,31,Centre-Forward,Florentia,0.0,in,Summer,2002,2002/2003
Juan Pablo Sorín,26,Left-Back,Cruzeiro,0.0,in,Summer,2002,2002/2003
Christian Manfredini,27,Left Winger,Chievo Verona,0.0,in,Summer,2002,2002/2003
Hernán Crespo,27,Centre-Forward,Inter,40000000.0,out,Summer,2002,2002/2003
Alessandro Nesta,26,Centre-Back,Milan,31000000.0,out,Summer,2002,2002/2003
Gaizka Mendieta,28,Right Midfield,Barcelona,9000000.0,out,Summer,2002,2002/2003
Karel Poborsky,30,Right Midfield,Sparta Prague,0.0,out,Summer,2002,2002/2003
Gasperino Cinelli,20,Centre-Forward,Aprilia,0.0,out,Summer,2002,2002/2003
Diego Favazza,19,Goalkeeper,Teramo,0.0,out,Summer,2002,2002/2003
Alberto Comazzi,23,Centre-Back,Hellas Verona,0.0,out,Summer,2002,2002/2003
Michelangelo Minieri,21,Centre-Back,Florentia,0.0,out,Summer,2002,2002/2003
Emanuele Pesaresi,25,Left-Back,Chievo Verona,0.0,out,Summer,2002,2002/2003
Felice Evacuo,20,Centre-Forward,Florentia,0.0,out,Summer,2002,2002/2003
Emanuele Matzuzzi,26,midfield,Florentia,0.0,out,Summer,2002,2002/2003
Roberto Baronio,24,Defensive Midfield,Perugia,0.0,out,Summer,2002,2002/2003
Nikola Lazetic,24,Right Midfield,Como,0.0,in,Winter,2002,2002/2003
Iván de la Peña,26,Attacking Midfield,Espanyol,0.0,out,Winter,2002,2002/2003
Emanuele Matzuzzi,26,midfield,AS Gubbio,0.0,out,Winter,2002,2002/2003
Christian Manfredini,27,Left Winger,CA Osasuna,0.0,out,Winter,2002,2002/2003
Juan Pablo Sorín,26,Left-Back,Cruzeiro,0.0,out,Winter,2002,2002/2003
Ousmane Dabo,26,Defensive Midfield,Atalanta BC,8880000.0,in,Summer,2003,2003/2004
Luciano Zauri,25,Right-Back,Atalanta BC,5950000.0,in,Summer,2003,2003/2004
Roberto Muzzi,31,Centre-Forward,Udinese,3200000.0,in,Summer,2003,2003/2004
Duccio Innocenti,27,Centre-Back,Bari,0.0,in,Summer,2003,2003/2004
Sérgio Conceição,28,Right Winger,Inter,0.0,in,Summer,2003,2003/2004
Demetrio Albertini,31,Defensive Midfield,AC Milan,0.0,in,Summer,2003,2003/2004
Matteo Sereni,28,Goalkeeper,Ipswich,0.0,in,Summer,2003,2003/2004
Fabrizio Casazza,32,Goalkeeper,Sampdoria,0.0,in,Summer,2003,2003/2004
Alessandro Volpe,20,Central Midfield,Lazio Youth,0.0,in,Summer,2003,2003/2004
Gaizka Mendieta,29,Right Midfield,Middlesbrough,3500000.0,out,Summer,2003,2003/2004
Duccio Innocenti,27,Centre-Back,Atalanta BC,1150000.0,out,Summer,2003,2003/2004
Patrizio Pascucci,17,Centre-Forward,Everton Res.,0.0,out,Summer,2003,2003/2004
Enrico Chiesa,32,Centre-Forward,Siena,0.0,out,Summer,2003,2003/2004
Diego Simeone,33,Central Midfield,Atlético Madrid,0.0,out,Summer,2003,2003/2004
Luca Marchegiani,37,Goalkeeper,Chievo Verona,0.0,out,Summer,2003,2003/2004
Emanuele Concetti,25,Goalkeeper,Catania,0.0,out,Summer,2003,2003/2004
Alessandro Gazzi,20,Defensive Midfield,Viterbese,0.0,out,Summer,2003,2003/2004
Felice Evacuo,20,Centre-Forward,Viterbese,0.0,out,Summer,2003,2003/2004
Lucas Castromán,22,Attacking Midfield,Vélez Sarsfield,0.0,out,Summer,2003,2003/2004
Daniel Ola,20,Centre-Back,Teramo,0.0,out,Summer,2003,2003/2004
Roberto Baronio,25,Defensive Midfield,Chievo Verona,0.0,out,Summer,2003,2003/2004
