player_name,age,position,club_involved,fee,transfer_period,year,season
Massimo Bonanni,25,Left Midfield,Bari,0.0,Summer,2007,2007/2008
Alessandro Romeo,20,Centre-Forward,Legnano,0.0,Summer,2007,2007/2008
Ivan Zivanovic,25,Centre-Back,Without Club,0.0,Summer,2007,2007/2008
Al-Saadi Al Gaddafi,34,Attacking Midfield,Retired,0.0,Summer,2007,2007/2008
Reto Ziegler,21,Centre-Back,Spurs,0.0,Summer,2007,2007/2008
Carlo Zotti,24,Goalkeeper,AS Roma,0.0,Summer,2007,2007/2008
Christian Maggio,25,Right-Back,Fiorentina,0.0,Summer,2007,2007/2008
Rubén Olivera,24,Central Midfield,Juventus,0.0,Summer,2007,2007/2008
Nikola Gulan,18,Defensive Midfield,Fiorentina,1500000.0,Winter,2007,2007/2008
Leonardo Migliónico,27,Centre-Back,Piacenza,0.0,Winter,2007,2007/2008
Pietro Arnulfo,19,attack,Sampdoria U19,0.0,Winter,2007,2007/2008
Andrea Caracciolo,26,Centre-Forward,Brescia,-7050000.0,Winter,2007,2007/2008
Salvatore Foti,19,Centre-Forward,Messina Peloro,0.0,Winter,2007,2007/2008
Alessandro Bastrini,20,Centre-Back,Modena,0.0,Winter,2007,2007/2008
Francesco Virdis,22,Centre-Forward,Pescara,0.0,Winter,2007,2007/2008
Giovanni Taormina,19,Left Midfield,Sorrento,0.0,Winter,2007,2007/2008
Daniele Dessena,21,Central Midfield,Parma,6700000.0,Summer,2008,2008/2009
Antonio Cassano,25,Second Striker,Real Madrid,5000000.0,Summer,2008,2008/2009
Bruno Fornaroli,20,Centre-Forward,Nacional,3000000.0,Summer,2008,2008/2009
Marius Stankevicius,26,Centre-Back,Brescia,3000000.0,Summer,2008,2008/2009
Antonio Mirante,24,Goalkeeper,Juventus,2700000.0,Summer,2008,2008/2009
Jonathan Bottinelli,23,Centre-Back,San Lorenzo,2600000.0,Summer,2008,2008/2009
Marco Padalino,24,Right-Back,Piacenza,2500000.0,Summer,2008,2008/2009
Paolo Sammarco,25,Central Midfield,AC Milan,2400000.0,Summer,2008,2008/2009
Francesco Signori,19,Central Midfield,AC Montichiari,190000.0,Summer,2008,2008/2009
Stefano Scappini,20,Centre-Forward,Ternana,150000.0,Summer,2008,2008/2009
Gianluigi Bianco,19,Left-Back,Sampdoria U19,0.0,Summer,2008,2008/2009
Mirko Eramo,18,Central Midfield,Sampdoria U19,0.0,Summer,2008,2008/2009
Guido Marilungo,18,Centre-Forward,Sampdoria U19,0.0,Summer,2008,2008/2009
Mattia Mustacchio,19,Right Winger,Sampdoria U19,0.0,Summer,2008,2008/2009
Gabriel Ferrari,19,Centre-Forward,Sampdoria U19,0.0,Summer,2008,2008/2009
Matteo Lanzoni,19,Centre-Back,Sampdoria U19,0.0,Summer,2008,2008/2009
Christian Maggio,26,Right-Back,SSC Napoli,-8000000.0,Summer,2008,2008/2009
Nikola Gulan,19,Defensive Midfield,Fiorentina,0.0,Summer,2008,2008/2009
Cristian Zenoni,31,Right-Back,Bologna,-1000000.0,Summer,2008,2008/2009
