player_name,age,position,club_involved,fee,transfer_period,year,season
Godfred Donsah,24,Central Midfield,C. Rizespor,0.0,out,Summer,2020,2020/2021
Hamza El Kaouakibi,22,Right-Back,Südtirol,0.0,out,Summer,2020,2020/2021
Musa Juwara,18,Left Winger,Boavista,0.0,out,Summer,2020,2020/2021
Luca Rizzo,28,Central Midfield,Without Club,0.0,out,Summer,2020,2020/2021
Juan Manuel Valencia,22,Central Midfield,Baltika,0.0,out,Summer,2020,2020/2021
Sebastian Breza,22,Goalkeeper,Potenza,0.0,out,Summer,2020,2020/2021
Valentin Antov,20,Centre-Back,CSKA-Sofia,200000.0,in,Winter,2020,2020/2021
Adama Soumaoro,28,Centre-Back,LOSC Lille,175000.0,in,Winter,2020,2020/2021
Paolo Faragò,27,Central Midfield,Cagliari Calcio,0.0,in,Winter,2020,2020/2021
Stefano Denswil,27,Centre-Back,Club Brugge,0.0,out,Winter,2020,2020/2021
Arturo Calabresi,24,Right-Back,Cagliari Calcio,0.0,out,Winter,2020,2020/2021
Alex Cossalter,20,Left Winger,Union Feltre,0.0,out,Winter,2020,2020/2021
Nehuén Paz,27,Centre-Back,Kayserispor,0.0,out,Winter,2020,2020/2021
Orji Okwonkwo,23,Right Winger,Reggina,0.0,out,Winter,2020,2020/2021
Kingsley Michael,21,Central Midfield,Reggina,0.0,out,Winter,2020,2020/2021
Sebastian Breza,23,Goalkeeper,Montréal,0.0,out,Winter,2020,2020/2021
Musa Barrow,22,Left Winger,Atalanta BC,14500000.0,in,Summer,2021,2021/2022
Kevin Bonifazi,25,Centre-Back,SPAL,6000000.0,in,Summer,2021,2021/2022
Marko Arnautovic,32,Centre-Forward,SH Port,3000000.0,in,Summer,2021,2021/2022
Adama Soumaoro,29,Centre-Back,LOSC Lille,2500000.0,in,Summer,2021,2021/2022
Sydney van Hooijdonk,21,Centre-Forward,NAC Breda,410000.0,in,Summer,2021,2021/2022
Francesco Bardi,29,Goalkeeper,Frosinone,0.0,in,Summer,2021,2021/2022
Arthur Theate,21,Centre-Back,KV Oostende,0.0,in,Summer,2021,2021/2022
Marco Molla,19,Goalkeeper,Bologna U19,0.0,in,Summer,2021,2021/2022
Nicolas Viola,32,Central Midfield,Without Club,0.0,in,Summer,2021,2021/2022
Takehiro Tomiyasu,22,Right-Back,Arsenal,18600000.0,out,Summer,2021,2021/2022
Danilo,37,Centre-Back,Parma,0.0,out,Summer,2021,2021/2022
Godfred Donsah,25,Central Midfield,Crotone,0.0,out,Summer,2021,2021/2022
Alex Cossalter,21,Left Winger,Dolomiti,0.0,out,Summer,2021,2021/2022
Fabrizio Brignani,23,Centre-Back,Olbia,0.0,out,Summer,2021,2021/2022
Rodrigo Palacio,39,Centre-Forward,Brescia,0.0,out,Summer,2021,2021/2022
Elia Visconti,21,Left Midfield,Lucchese,0.0,out,Summer,2021,2021/2022
Andrea Poli,31,Central Midfield,Antalyaspor,0.0,out,Summer,2021,2021/2022
Stefano Denswil,28,Centre-Back,Trabzonspor,0.0,out,Summer,2021,2021/2022
Leonardo Mazza,20,Defensive Midfield,Ternana,0.0,out,Summer,2021,2021/2022
Nehuén Paz,28,Centre-Back,Crotone,0.0,out,Summer,2021,2021/2022
Mouhamadou Sarr,24,Goalkeeper,Cremonese,0.0,out,Summer,2021,2021/2022
Arturo Calabresi,25,Right-Back,Lecce,0.0,out,Summer,2021,2021/2022
Hamza El Kaouakibi,23,Right-Back,Pordenone,0.0,out,Summer,2021,2021/2022
Leonardo Stanzani,21,Right Winger,Pro Patria,0.0,out,Summer,2021,2021/2022
Orji Okwonkwo,23,Right Winger,Cittadella,0.0,out,Summer,2021,2021/2022
Andri Fannar Baldursson,19,Central Midfield,FC Copenhagen,0.0,out,Summer,2021,2021/2022
Musa Juwara,19,Left Winger,Crotone,0.0,out,Summer,2021,2021/2022
Federico Ravaglia,21,Goalkeeper,Frosinone,0.0,out,Summer,2021,2021/2022
Antonio Santurro,29,Goalkeeper,Without Club,0.0,out,Summer,2021,2021/2022
Angelo da Costa,37,Goalkeeper,Retired,0.0,out,Summer,2021,2021/2022
Juan Manuel Valencia,23,Central Midfield,Without Club,0.0,out,Summer,2021,2021/2022
Musa Barrow,22,Left Winger,Atalanta BC,0.0,out,Summer,2021,2021/2022
